P,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000
1.04,26.695,33.43,39.856,46.099,52.233,58.297,64.312,70.292,76.244,82.173,88.083,93.977,99.857,105.725,111.583,117.432,123.273,129.108,134.936
1.05,26.748,33.494,39.93,46.183,52.327,58.4,64.426,70.415,76.375,82.313,88.232,94.135,100.024,105.901,111.767,117.625,123.475,129.318,135.155
1.06,26.801,33.557,40.003,46.267,52.42,58.503,64.538,70.536,76.506,82.453,88.38,94.292,100.189,106.075,111.95,117.817,123.675,129.526,135.371
1.07,26.853,33.62,40.077,46.35,52.513,58.606,64.649,70.657,76.636,82.591,88.528,94.448,100.354,106.248,112.132,118.007,123.873,129.733,135.587
1.08,26.906,33.682,40.15,46.433,52.606,58.708,64.76,70.777,76.764,82.729,88.674,94.603,100.517,106.42,112.312,118.195,124.07,129.938,135.8
1.09,26.958,33.744,40.222,46.515,52.698,58.809,64.87,70.896,76.892,82.865,88.819,94.756,100.68,106.591,112.491,118.383,124.266,130.142,136.012
1.1,27.01,33.806,40.294,46.597,52.789,58.909,64.98,71.014,77.019,83.001,88.963,94.909,100.841,106.76,112.669,118.569,124.46,130.344,136.222
1.11,27.062,33.868,40.366,46.679,52.88,59.009,65.089,71.131,77.145,83.136,89.106,95.061,101.001,106.928,112.846,118.753,124.653,130.545,136.431
1.12,27.114,33.93,40.437,46.76,52.97,59.108,65.197,71.248,77.271,83.269,89.249,95.211,101.16,107.095,113.021,118.937,124.844,130.745,136.639
1.13,27.166,33.991,40.508,46.84,53.06,59.207,65.304,71.364,77.395,83.402,89.39,95.361,101.317,107.261,113.195,119.119,125.034,130.942,136.844
1.14,27.217,34.052,40.579,46.921,53.149,59.305,65.411,71.48,77.519,83.534,89.53,95.509,101.474,107.426,113.367,119.299,125.223,131.139,137.049
1.15,27.268,34.112,40.65,47,53.238,59.403,65.517,71.594,77.642,83.666,89.67,95.657,101.63,107.59,113.539,119.479,125.41,131.334,137.252
1.16,27.319,34.173,40.72,47.08,53.326,59.5,65.623,71.708,77.764,83.796,89.808,95.804,101.784,107.752,113.71,119.657,125.596,131.528,137.453
1.17,27.37,34.233,40.789,47.159,53.414,59.596,65.728,71.821,77.885,83.926,89.946,95.949,101.938,107.914,113.879,119.834,125.781,131.72,137.653
1.18,27.421,34.293,40.859,47.237,53.501,59.692,65.832,71.934,78.006,84.055,90.083,96.094,102.091,108.074,114.047,120.01,125.965,131.912,137.852
1.19,27.472,34.353,40.928,47.315,53.588,59.788,65.936,72.046,78.126,84.183,90.219,96.238,102.242,108.234,114.214,120.185,126.147,132.102,138.049
1.2,27.523,34.412,40.996,47.393,53.675,59.882,66.039,72.157,78.246,84.31,90.354,96.381,102.393,108.392,114.38,120.359,126.328,132.29,138.246
1.21,27.573,34.472,41.065,47.47,53.761,59.977,66.141,72.268,78.364,84.436,90.488,96.523,102.543,108.55,114.545,120.531,126.508,132.478,138.44
1.22,27.623,34.531,41.133,47.547,53.846,60.071,66.243,72.378,78.482,84.562,90.622,96.664,102.691,108.706,114.709,120.702,126.687,132.664,138.634
1.23,27.674,34.589,41.201,47.624,53.931,60.164,66.345,72.487,78.599,84.687,90.754,96.804,102.839,108.861,114.872,120.873,126.865,132.849,138.826
1.24,27.724,34.648,41.268,47.7,54.016,60.257,66.446,72.596,78.716,84.811,90.886,96.944,102.986,109.016,115.034,121.042,127.041,133.033,139.017
1.25,27.774,34.707,41.336,47.776,54.1,60.349,66.546,72.704,78.832,84.935,91.017,97.082,103.132,109.169,115.195,121.21,127.217,133.215,139.207
1.26,27.823,34.765,41.403,47.852,54.184,60.441,66.646,72.811,78.947,85.058,91.148,97.22,103.278,109.322,115.355,121.377,127.391,133.397,139.396
